Optimizer,Dataset,objfname,Experiment,startTime,EndTime,ExecutionTime,trainAcc,trainTP,trainFN,trainFP,trainTN,testAcc,testTP,testFN,testFP,testTN,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75,Iter76,Iter77,Iter78,Iter79,Iter80,Iter81,Iter82,Iter83,Iter84,Iter85,Iter86,Iter87,Iter88,Iter89,Iter90,Iter91,Iter92,Iter93,Iter94,Iter95,Iter96,Iter97,Iter98,Iter99,Iter100
GWO,glass,costNN,1,2022-05-18-22-10-23,2022-05-18-22-10-45,21.838887691497803,0.08391608391608392,0.0,50.0,0.0,0.0,0.07042253521126761,0.0,20.0,0.0,0.0,3.748719495318384,3.7482520789617886,3.7482520789617886,3.748251824013936,3.748251759439818,3.7482517487498255,3.748251748297224,3.748251748293887,3.748251748254057,3.7482517482532858,3.7482517482520867,3.7482517482519233,3.7482517482518176,3.7482517482518176,3.7482517482517754,3.7482517482517754,3.7482517482517754,3.7482517482517754,3.7482517482517608,3.7482517482517608,3.7482517482517608,3.7482517482517608,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517497,3.7482517482517497,3.7482517482517497,3.7482517482517492,3.7482517482517492,3.7482517482517492,3.7482517482517492,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483
GWO,glass,costNN,2,2022-05-18-22-10-45,2022-05-18-22-11-05,19.479718446731567,0.08391608391608392,0.0,50.0,0.0,0.0,0.07042253521126761,0.0,20.0,0.0,0.0,3.748256797408532,3.748256797408532,3.748253891467891,3.748253891467891,3.748253389603797,3.7482518120404147,3.7482517518470635,3.7482517484340256,3.748251748356243,3.748251748356243,3.7482517482549067,3.748251748254,3.748251748254,3.7482517482519957,3.7482517482519166,3.7482517482518367,3.748251748251784,3.7482517482517834,3.7482517482517723,3.7482517482517723,3.7482517482517497,3.7482517482517497,3.7482517482517497,3.7482517482517497,3.7482517482517492,3.7482517482517492,3.7482517482517492,3.7482517482517492,3.7482517482517492,3.7482517482517492,3.7482517482517492,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483
MFO,glass,costNN,1,2022-05-18-22-11-05,2022-05-18-22-11-25,19.941224575042725,0.08391608391608392,0.0,50.0,0.0,0.0,0.07042253521126761,0.0,20.0,0.0,0.0,3.7482525327824314,3.7482525327824314,3.7482517640898,3.7482517640898,3.7482517517007206,3.7482517482614046,3.7482517482614046,3.7482517482614046,3.7482517482614046,3.7482517482614046,3.7482517482614046,3.7482517482614046,3.7482517482614046,3.7482517482549618,3.7482517482545363,3.748251748253262,3.7482517482517776,3.7482517482517776,3.7482517482517776,3.7482517482517497,3.7482517482517497,3.7482517482517497,3.7482517482517497,3.7482517482517497,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483
MFO,glass,costNN,2,2022-05-18-22-11-25,2022-05-18-22-11-43,18.42975091934204,0.08391608391608392,0.0,50.0,0.0,0.0,0.07042253521126761,0.0,20.0,0.0,0.0,3.7482521997852336,3.7482517488752984,3.7482517488752984,3.7482517488752984,3.7482517488752984,3.7482517488752984,3.748251748352481,3.7482517483093916,3.7482517482646496,3.748251748252428,3.748251748252428,3.748251748252311,3.748251748252311,3.748251748251846,3.748251748251846,3.748251748251846,3.7482517482517532,3.7482517482517532,3.7482517482517532,3.7482517482517514,3.7482517482517497,3.7482517482517497,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483
SCA,glass,costNN,1,2022-05-18-22-11-43,2022-05-18-22-12-03,20.516398906707764,0.08391608391608392,0.0,50.0,0.0,0.0,0.07042253521126761,0.0,20.0,0.0,0.0,3.748359073796898,3.7482641392915204,3.7482520065010267,3.7482520065010267,3.748251843866974,3.7482517516609977,3.7482517516609977,3.7482517516609977,3.7482517512244278,3.7482517512244278,3.7482517512244278,3.7482517512244278,3.748251748362802,3.748251748362802,3.748251748362802,3.748251748362802,3.748251748362802,3.748251748362802,3.748251748362802,3.748251748362802,3.748251748362802,3.748251748362802,3.748251748362802,3.748251748362802,3.748251748362802,3.748251748362802,3.748251748362802,3.748251748362802,3.748251748362802,3.748251748362802,3.748251748362802,3.748251748362802,3.748251748362802,3.748251748362802,3.748251748362802,3.748251748362802,3.748251748362802,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746,3.7482517483588746
SCA,glass,costNN,2,2022-05-18-22-12-04,2022-05-18-22-12-23,19.31179642677307,0.08391608391608392,0.0,50.0,0.0,0.0,0.07042253521126761,0.0,20.0,0.0,0.0,3.7486725799274194,3.7482621387166737,3.7482521492808423,3.7482521096112515,3.7482517587411146,3.748251751136044,3.7482517486530753,3.7482517486530753,3.7482517486530753,3.7482517486530753,3.7482517486530753,3.74825174828124,3.74825174828124,3.74825174828124,3.74825174828124,3.74825174828124,3.74825174828124,3.74825174828124,3.74825174828124,3.74825174828124,3.74825174828124,3.74825174828124,3.74825174828124,3.74825174828124,3.74825174828124,3.74825174828124,3.74825174828124,3.74825174828124,3.74825174828124,3.74825174828124,3.74825174828124,3.74825174828124,3.74825174828124,3.74825174828124,3.74825174828124,3.74825174828124,3.74825174828124,3.74825174828124,3.74825174828124,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633,3.7482517482796633
SSA,glass,costNN,1,2022-05-18-22-12-23,2022-05-18-22-12-44,20.797231435775757,0.08391608391608392,0.0,50.0,0.0,0.0,0.07042253521126761,0.0,20.0,0.0,0.0,3.748257488461004,3.748253927551675,3.748251756622099,3.748251756622099,3.748251756622099,3.748251756622099,3.7482517482910427,3.7482517482910427,3.7482517482910427,3.7482517482910427,3.7482517482910427,3.7482517482910427,3.7482517482910427,3.7482517482910427,3.7482517482910427,3.7482517482784266,3.7482517482784266,3.7482517482784266,3.7482517482784266,3.7482517482736246,3.7482517482736246,3.7482517482736246,3.7482517482736246,3.7482517482736246,3.7482517482736246,3.7482517482736246,3.7482517482736246,3.7482517482736246,3.7482517482736246,3.7482517482736246,3.748251748264427,3.7482517482553632,3.7482517482535544,3.748251748251963,3.748251748251963,3.7482517482519304,3.748251748251854,3.748251748251854,3.7482517482517816,3.7482517482517816,3.7482517482517705,3.7482517482517608,3.7482517482517608,3.7482517482517594,3.7482517482517563,3.7482517482517546,3.7482517482517532,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514
SSA,glass,costNN,2,2022-05-18-22-12-44,2022-05-18-22-13-05,20.998059034347534,0.08391608391608392,0.0,50.0,0.0,0.0,0.07042253521126761,0.0,20.0,0.0,0.0,3.7483231674312987,3.7482528068631944,3.7482528068631944,3.748251750775567,3.748251750775567,3.748251750775567,3.748251750775567,3.748251750775567,3.748251750775567,3.748251750775567,3.748251750775567,3.748251750775567,3.748251750775567,3.748251750775567,3.748251750775567,3.748251750775567,3.748251750775567,3.748251750775567,3.748251750775567,3.748251750775567,3.748251750775567,3.748251750775567,3.748251750775567,3.748251750775567,3.748251750775567,3.748251748834689,3.748251748277994,3.748251748277994,3.748251748258548,3.7482517482555995,3.7482517482555995,3.748251748252492,3.748251748252492,3.7482517482522626,3.748251748251996,3.7482517482518563,3.748251748251795,3.7482517482517785,3.7482517482517754,3.7482517482517688,3.7482517482517657,3.7482517482517594,3.7482517482517577,3.7482517482517546,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514,3.7482517482517514
WOA,glass,costNN,1,2022-05-18-22-13-05,2022-05-18-22-13-27,21.609009981155396,0.08391608391608392,0.0,50.0,0.0,0.0,0.07042253521126761,0.0,20.0,0.0,0.0,3.7482571799969406,3.7482517482521507,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483
WOA,glass,costNN,2,2022-05-18-22-13-27,2022-05-18-22-13-48,21.699581623077393,0.08391608391608392,0.0,50.0,0.0,0.0,0.07042253521126761,0.0,20.0,0.0,0.0,3.7484590546072583,3.748251748251893,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483,3.7482517482517483
GWO,iris,costNN,1,2022-05-18-22-13-48,2022-05-18-22-14-03,14.152556419372559,0.66,31.0,0.0,0.0,0.0,0.68,19.0,0.0,0.0,0.0,0.46009669913015633,0.4167440740332342,0.4019743157533322,0.3927182810177633,0.3646519361404346,0.35495858091177246,0.3451223770416505,0.3451223770416505,0.3451223770416505,0.3451223770416505,0.3451223770416505,0.3429523127198615,0.34262354336464695,0.34262354336464695,0.34262354336464695,0.34262354336464695,0.34262079564114134,0.34262079564114134,0.34262079564114134,0.3425694207771276,0.3425694207771276,0.3425694207771276,0.3422737126649574,0.3422737126649574,0.3422737126649574,0.3422737126649574,0.3422737126649574,0.341640457834173,0.341640457834173,0.341640457834173,0.341640457834173,0.341640457834173,0.341640457834173,0.341640457834173,0.341640457834173,0.341640457834173,0.341640457834173,0.3409343013877115,0.3409343013877115,0.3409343013877115,0.3409343013877115,0.3409343013877115,0.3409343013877115,0.3409343013877115,0.3409343013877115,0.3409343013877115,0.3409343013877115,0.3409343013877115,0.3409343013877115,0.3409343013877115,0.3409343013877115,0.3409343013877115,0.3409343013877115,0.3409343013877115,0.34082841481528303,0.34082841481528303,0.34082841481528303,0.34072274461238405,0.34072274461238405,0.34072274461238405,0.34072274461238405,0.34072274461238405,0.3405749447307043,0.3405749447307043,0.3405749447307043,0.3405749447307043,0.3405749447307043,0.3405749447307043,0.3405749447307043,0.3405749447307043,0.3405749447307043,0.3405749447307043,0.3405749447307043,0.3405749447307043,0.3405749447307043,0.3405749447307043,0.3405749447307043,0.3405749447307043,0.3405749447307043,0.3405749447307043,0.34055249789598024,0.34055249789598024,0.34055249789598024,0.34047952877526216,0.34047952877526216,0.34047952877526216,0.34047952877526216,0.34047952877526216,0.34047952877526216,0.34047952877526216,0.34047952877526216,0.34047952877526216,0.34047952877526216,0.3404683455014819,0.3404683455014819,0.3404662764834216,0.3404662764834216,0.34045947587858305,0.34045637701789744,0.3404460749247039
GWO,iris,costNN,2,2022-05-18-22-14-03,2022-05-18-22-14-17,14.776744604110718,0.66,31.0,0.0,0.0,0.0,0.68,19.0,0.0,0.0,0.0,0.47825401376736393,0.38727688106076386,0.38727688106076386,0.34732112441747354,0.34732112441747354,0.34732112441747354,0.34732112441747354,0.34732112441747354,0.34732112441747354,0.3455778371997726,0.3455778371997726,0.3455778371997726,0.3455778371997726,0.3455778371997726,0.3455778371997726,0.3431524189054694,0.3431524189054694,0.3431524189054694,0.3431524189054694,0.34245229228412455,0.34245229228412455,0.34245229228412455,0.34245229228412455,0.34245229228412455,0.34224785381691114,0.34224785381691114,0.34194634933740486,0.34194634933740486,0.34194634933740486,0.34194634933740486,0.34194634933740486,0.34170067773053325,0.34170067773053325,0.34170067773053325,0.34170067773053325,0.34170067773053325,0.34170067773053325,0.34170067773053325,0.3415458048769377,0.3415458048769377,0.3410350555402196,0.3410350555402196,0.3410350555402196,0.3408394177059778,0.3408394177059778,0.3408394177059778,0.3408394177059778,0.3407094020313855,0.3407094020313855,0.3407094020313855,0.3407094020313855,0.34051963605565383,0.34051963605565383,0.34051963605565383,0.34051963605565383,0.34051963605565383,0.34051963605565383,0.34051963605565383,0.34051963605565383,0.34051963605565383,0.34051963605565383,0.34051963605565383,0.34051963605565383,0.34051963605565383,0.34048180087708035,0.34048180087708035,0.3404704932054723,0.3404704932054723,0.34041934563703313,0.34041934563703313,0.34041934563703313,0.34037534386218965,0.34037534386218965,0.34037534386218965,0.34033251507566015,0.34033251507566015,0.34027952032163145,0.34027952032163145,0.34027952032163145,0.34027952032163145,0.34027952032163145,0.34027952032163145,0.34025127272942646,0.3402424385498179,0.3402406015173491,0.3402406015173491,0.3402194809720634,0.3402194809720634,0.3402194809720634,0.3402161160880909,0.3402161160880909,0.3402161160880909,0.3402161160880909,0.3402161160880909,0.3402161160880909,0.3402006203554954,0.3402006203554954,0.3401975591108638,0.3401975591108638,0.3401975591108638
MFO,iris,costNN,1,2022-05-18-22-14-17,2022-05-18-22-14-31,13.616256475448608,0.66,31.0,0.0,0.0,0.0,0.68,19.0,0.0,0.0,0.0,0.3598207014229171,0.3598207014229171,0.3598207014229171,0.3598207014229171,0.3598207014229171,0.3598207014229171,0.3598207014229171,0.3598207014229171,0.3598207014229171,0.34641107860926185,0.34641107860926185,0.34641107860926185,0.34641107860926185,0.34641107860926185,0.3459364726478207,0.3459364726478207,0.3446776274980495,0.3446776274980495,0.3446776274980495,0.3446776274980495,0.3446776274980495,0.34344408864919646,0.34344408864919646,0.34306450231543983,0.34306450231543983,0.3426894391919153,0.3426894391919153,0.3426708866643889,0.34241212456936215,0.34241212456936215,0.34241212456936215,0.3423301824224317,0.3418496900083422,0.34151829394649125,0.34151829394649125,0.34151829394649125,0.34151829394649125,0.34133720917330707,0.34133720917330707,0.34133720917330707,0.34133720917330707,0.3411042370604696,0.3411042370604696,0.3410204672888058,0.3409478447974682,0.3409478447974682,0.3409179895808475,0.3409179895808475,0.3407161447734566,0.3407161447734566,0.3407161447734566,0.3407161447734566,0.34067813908761785,0.34067813908761785,0.34067813908761785,0.34067813908761785,0.34067813908761785,0.3406406602879353,0.34062040747025707,0.34062040747025707,0.34062040747025707,0.34062040747025707,0.34061873043831364,0.3406121897053036,0.34053119566991485,0.34053119566991485,0.3404940239432046,0.3404940239432046,0.3404028960381076,0.3404028960381076,0.3404028960381076,0.3404028960381076,0.3404028960381076,0.3404028960381076,0.34039980714228585,0.3403938990736505,0.3403371452345357,0.3403371452345357,0.3403371452345357,0.3403371452345357,0.3403371452345357,0.3403362588263162,0.3403362588263162,0.34033523880408856,0.340317144923151,0.34029516170617413,0.34029516170617413,0.34029110514444616,0.34027627418059725,0.34027627418059725,0.34027513249281166,0.34027513249281166,0.34027513249281166,0.3402662693114226,0.340254020327415,0.340254020327415,0.340254020327415,0.340254020327415,0.340254020327415,0.340254020327415
